2023-04-11 11:40:45,175 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale fr).
2023-04-11 11:40:45,175 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2023-04-11 11:40:45,175 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2023-04-11 11:40:45,175 [AWT-EventQueue-0] INFO  marytts.Preprocess Module started (TOKENS->WORDS, locale fr).
2023-04-11 11:40:45,175 [AWT-EventQueue-0] INFO  marytts.Preprocess Starting power-on self test.
2023-04-11 11:40:45,176 [AWT-EventQueue-0] INFO  marytts.Preprocess Power-on self test complete.
2023-04-11 11:40:45,176 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale fr).
2023-04-11 11:40:45,176 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2023-04-11 11:40:45,176 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2023-04-11 11:40:45,176 [AWT-EventQueue-0] INFO  marytts.JTokeniser Module started (RAWMARYXML->TOKENS, locale it).
2023-04-11 11:40:45,185 [AWT-EventQueue-0] INFO  marytts.JTokeniser Starting power-on self test.
2023-04-11 11:40:45,187 [AWT-EventQueue-0] INFO  marytts.JTokeniser Power-on self test complete.
2023-04-11 11:40:45,187 [AWT-EventQueue-0] INFO  marytts.Preprocess Module started (TOKENS->WORDS, locale it).
2023-04-11 11:40:45,187 [AWT-EventQueue-0] INFO  marytts.Preprocess Starting power-on self test.
2023-04-11 11:40:45,189 [AWT-EventQueue-0] INFO  marytts.Preprocess Expanding say-as elements...
2023-04-11 11:40:45,189 [AWT-EventQueue-0] INFO  marytts.Preprocess Matching and expanding patterns...
2023-04-11 11:40:45,196 [AWT-EventQueue-0] INFO  marytts.Preprocess Done.
2023-04-11 11:40:45,196 [AWT-EventQueue-0] INFO  marytts.Preprocess Power-on self test complete.
2023-04-11 11:40:45,196 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale it).
2023-04-11 11:40:45,196 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2023-04-11 11:40:45,196 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2023-04-11 11:40:45,196 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale it).
2023-04-11 11:40:45,248 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2023-04-11 11:40:45,248 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2023-04-11 11:40:45,251 [AWT-EventQueue-0] INFO  marytts.Prosody Module started (PHONEMES->INTONATION, locale it).
2023-04-11 11:40:45,251 [AWT-EventQueue-0] INFO  marytts.Prosody Starting power-on self test.
2023-04-11 11:40:45,251 [AWT-EventQueue-0] INFO  marytts.Prosody Power-on self test complete.
2023-04-11 11:40:45,251 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Module started (INTONATION->ALLOPHONES, locale it).
2023-04-11 11:40:45,251 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Starting power-on self test.
2023-04-11 11:40:45,251 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Power-on self test complete.
2023-04-11 11:40:45,251 [AWT-EventQueue-0] INFO  marytts.JTokeniser Module started (RAWMARYXML->TOKENS, locale ru).
2023-04-11 11:40:45,261 [AWT-EventQueue-0] INFO  marytts.JTokeniser Starting power-on self test.
2023-04-11 11:40:45,263 [AWT-EventQueue-0] INFO  marytts.JTokeniser Power-on self test complete.
2023-04-11 11:40:45,263 [AWT-EventQueue-0] INFO  marytts.DummyTokens2Words Module started (TOKENS->WORDS, locale null).
2023-04-11 11:40:45,263 [AWT-EventQueue-0] INFO  marytts.DummyTokens2Words Starting power-on self test.
2023-04-11 11:40:45,263 [AWT-EventQueue-0] INFO  marytts.DummyTokens2Words Power-on self test complete.
2023-04-11 11:40:45,263 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale ru).
2023-04-11 11:40:45,263 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2023-04-11 11:40:45,263 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2023-04-11 11:40:45,266 [AWT-EventQueue-0] INFO  marytts.Prosody Module started (PHONEMES->INTONATION, locale null).
2023-04-11 11:40:45,266 [AWT-EventQueue-0] INFO  marytts.Prosody Starting power-on self test.
2023-04-11 11:40:45,266 [AWT-EventQueue-0] INFO  marytts.Prosody Power-on self test complete.
2023-04-11 11:40:45,266 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale ru).
2023-04-11 11:40:45,267 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2023-04-11 11:40:45,267 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2023-04-11 11:40:45,267 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale sv).
2023-04-11 11:40:45,267 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2023-04-11 11:40:45,268 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2023-04-11 11:40:45,268 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale sv).
2023-04-11 11:40:45,268 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2023-04-11 11:40:45,268 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2023-04-11 11:40:45,268 [AWT-EventQueue-0] INFO  marytts.JTokeniser Module started (RAWMARYXML->TOKENS, locale te).
2023-04-11 11:40:45,277 [AWT-EventQueue-0] INFO  marytts.JTokeniser Starting power-on self test.
2023-04-11 11:40:45,279 [AWT-EventQueue-0] INFO  marytts.JTokeniser Power-on self test complete.
2023-04-11 11:40:45,279 [AWT-EventQueue-0] INFO  marytts.DummyTokens2Words Module started (TOKENS->WORDS, locale null).
2023-04-11 11:40:45,279 [AWT-EventQueue-0] INFO  marytts.DummyTokens2Words Starting power-on self test.
2023-04-11 11:40:45,279 [AWT-EventQueue-0] INFO  marytts.DummyTokens2Words Power-on self test complete.
